relative_time_s,power_total_W
0.0,870.5709999999999
0.1,775.1351397808314
0.2,794.7942658447432
0.30000000000000004,825.7198102100729
0.4,791.073544509125
0.5,795.2343919198418
0.6000000000000001,791.824203061278
0.7000000000000001,796.0768130608939
0.8,826.5926691372322
0.9,795.8742706551417
1.0,824.2375527162183
1.1,826.2150221348658
1.2000000000000002,835.4737279097138
1.3,826.7883591264736
1.4000000000000001,823.9694033379554
1.5,825.3633631325777
1.6,810.3601897674639
1.7000000000000002,807.2190723262319
1.8,821.0322828754134
1.9000000000000001,810.1305247677045
2.0,798.5444074374101
2.1,814.6732700771944
2.2,821.2172084304626
2.3000000000000003,822.8148300539469
2.4000000000000004,823.3993235203684
2.5,826.3266049389482
2.6,823.8362566066777
2.7,818.8941159347224
2.8000000000000003,811.4747122253513
2.9000000000000004,816.6239777848193
3.0,836.8720050653419
3.1,838.1478938937137
3.2,819.2495776940689
3.3000000000000003,822.0683833336113
3.4000000000000004,832.9579106043313
3.5,839.1762227858778
3.6,827.4684892423386
3.7,823.6240627574884
3.8000000000000003,801.9165375242451
3.9000000000000004,825.2375702149563
4.0,833.7172350887728
4.1000000000000005,840.5631498199755
4.2,821.5824630239546
4.3,812.7846214673972
4.4,816.0875702936796
4.5,813.1788664125048
4.6000000000000005,817.6131004041175
4.7,825.5532393206059
4.800000000000001,835.1909746504381
4.9,839.2994631198694
5.0,824.338859010253
5.1000000000000005,819.5445893758117
5.2,809.0047641972778
5.300000000000001,796.1351978297802
5.4,808.3800763222796
5.5,820.9148631874168
5.6000000000000005,838.3346730684092
5.7,843.2306407871002
5.800000000000001,832.8453018293073
5.9,829.8412033035244
6.0,825.7321109972645
6.1000000000000005,823.0604243183416
6.2,816.8914025252333
6.300000000000001,817.9801876632522
6.4,817.9412546542826
6.5,813.3956266066195
6.6000000000000005,810.3993232841198
6.7,818.9351017570278
6.800000000000001,820.9160374266386
6.9,811.4327567771589
7.0,822.5310394357472
7.1000000000000005,827.6295574680818
7.2,813.3600314056755
7.300000000000001,813.7404019058014
7.4,822.7263543689505
7.5,823.0960722183038
7.6000000000000005,829.3231041826019
7.7,840.7846466154054
7.800000000000001,847.2189392622776
7.9,832.4006064311822
8.0,836.5932425017932
8.1,841.7398979991374
8.200000000000001,826.53552040774
8.3,829.7696580218881
8.4,828.3394095294148
8.5,836.8819710876329
8.6,844.3745126091909
8.700000000000001,837.873555267083
8.8,830.8114208311093
8.9,831.6467519369796
9.0,821.7479674194063
9.1,833.8123336958464
9.200000000000001,836.7837649882467
9.3,829.9077011429205
9.4,839.0216999070694
9.5,839.9877332493019
9.600000000000001,834.2633473197371
9.700000000000001,837.3177983187632
9.8,829.455757010036
9.9,854.5251226701616
10.0,849.7288473939792
10.100000000000001,831.8819543109855
10.200000000000001,848.6383582761861
10.3,830.9221780967491
10.4,831.5324616257099
10.5,829.1381099758385
10.600000000000001,838.4482803360723
10.700000000000001,826.4494550204915
10.8,810.9950769144618
10.9,829.679111962637
11.0,840.0803225191522
11.100000000000001,844.1577771069783
11.200000000000001,850.6545798505472
11.3,822.1423678667464
11.4,819.1222894983524
11.5,834.6050163649273
11.600000000000001,825.4479863444759
11.700000000000001,822.8665193340705
11.8,844.3925030838077
11.9,843.0905803192439
12.0,839.3573588932203
12.100000000000001,838.064821065373
12.200000000000001,846.0958583700684
12.3,836.8481556419193
12.4,841.6986583465979
12.5,848.3195531280678
12.600000000000001,832.529950776335
12.700000000000001,822.6693868991991
12.8,851.6214177961622
12.9,858.9036056796466
13.0,841.1383626723906
13.100000000000001,840.4392196728498
13.200000000000001,859.525701132874
13.3,854.8652077011594
13.4,840.9549706356183
13.5,841.0933160909134
13.600000000000001,840.8102827355758
13.700000000000001,837.3531820895522
13.8,832.8220566970637
