relative_time_s,power_total_W
0.0,3207.6740000000004
0.1,3190.938671966659
0.2,2565.1855592355805
0.30000000000000004,2825.8938186201785
0.4,2813.1123923482915
0.5,3009.3003389736
0.6000000000000001,3055.1111398867183
0.7000000000000001,3061.6261809616853
0.8,3109.6424885605284
0.9,3092.5551389420007
1.0,3188.702499449554
1.1,3089.970123264841
1.2000000000000002,3103.0784012371887
1.3,3050.1243881389696
1.4000000000000001,3067.9664352615423
1.5,3072.0299827075532
1.6,3127.2245652365377
1.7000000000000002,3066.101928942615
1.8,3084.322747981575
1.9000000000000001,3069.2357231981164
2.0,3133.9324145621954
2.1,3115.847765555892
2.2,3114.1465380960776
2.3000000000000003,3080.282841273465
2.4000000000000004,3062.751858696284
2.5,3157.052910091717
2.6,3083.954656959443
2.7,3120.750835140158
2.8000000000000003,3059.892922238003
2.9000000000000004,3136.7948841701927
3.0,3054.3645331301545
3.1,3106.310434462348
3.2,3146.9750559798695
3.3000000000000003,3137.230136140989
3.4000000000000004,3112.8780206364945
3.5,3076.46380576611
3.6,3042.2943117207064
3.7,3053.7100370504695
3.8000000000000003,3030.7075914030406
3.9000000000000004,3052.010915563032
4.0,3010.2439253132798
4.1000000000000005,3191.4119026871685
4.2,3133.6895509426586
4.3,3122.278590756349
4.4,3069.6429518739587
4.5,3093.271141138064
4.6000000000000005,3072.115023623773
4.7,3102.854708468978
4.800000000000001,3120.840819826479
4.9,3080.682903642351
5.0,3128.2237913300833
5.1000000000000005,3012.821059036081
5.2,3152.632000244959
5.300000000000001,3192.683519392088
5.4,3124.5028475676913
5.5,3242.639441085223
5.6000000000000005,3113.0260626678446
5.7,3055.924804268217
5.800000000000001,3146.5704075395274
5.9,3133.3959194732843
6.0,3149.231963713656
6.1000000000000005,3128.624916209112
6.2,3081.790566698279
6.300000000000001,3157.316244757861
6.4,3096.227436348083
6.5,3146.936650082448
6.6000000000000005,3077.273898011237
6.7,3112.512443975332
6.800000000000001,3105.3538242764344
6.9,3097.5539743205795
7.0,3177.9791776329744
7.1000000000000005,3123.7692928758484
7.2,3174.4383982299955
7.300000000000001,3113.2412899887763
7.4,3124.6344417919267
7.5,3076.2340277608987
7.6000000000000005,3104.0875119782686
7.7,3193.19982646358
7.800000000000001,3094.853919791256
7.9,3071.1200821960897
8.0,3110.3494789651645
8.1,3157.9269809122816
8.200000000000001,3092.750811252463
8.3,3127.889367895404
8.4,3151.0220025386557
8.5,3082.031371855177
8.6,3140.1174036091206
8.700000000000001,3151.8384108188357
8.8,3241.523582286046
8.9,3201.9313023731283
9.0,3154.625650755374
9.1,3151.3334708675375
9.200000000000001,3168.8840346352636
9.3,3162.159846702917
9.4,3154.4854607996526
9.5,3191.9405958199695
9.600000000000001,3100.586813224131
9.700000000000001,3121.162197942134
9.8,3140.1021568305623
9.9,3122.219378802537
10.0,3150.9216998413
10.100000000000001,3156.8983353260055
10.200000000000001,3059.4870656889175
10.3,3160.274843215655
10.4,3162.885150694594
10.5,3205.280454545454
10.600000000000001,3216.730874829569
10.700000000000001,3160.4177920070333
10.8,3037.479689630126
10.9,3177.917601939675
11.0,3161.711601845784
11.100000000000001,3102.14091454402
11.200000000000001,3141.702097359279
11.3,3097.0879084778553
11.4,3149.018844275948
11.5,3086.743554379995
11.600000000000001,3123.5307593427938
11.700000000000001,3162.634452667775
11.8,3194.1822508266264
11.9,3176.4826111795533
12.0,3196.200465461028
12.100000000000001,3189.2203063715215
12.200000000000001,3154.0502020754943
12.3,3160.819063271069
12.4,3198.3738479658027
12.5,3171.464065801043
12.600000000000001,3116.689732466454
12.700000000000001,3180.264759323473
12.8,3158.4506326656656
12.9,3194.9750143393294
13.0,3200.0872131082306
13.100000000000001,3194.0724828241914
13.200000000000001,3168.192882236011
13.3,3219.512210891778
13.4,3172.371786024567
13.5,3163.734699986894
13.600000000000001,3150.4248194206357
13.700000000000001,3049.8434337792423
13.8,3152.2557690471094
13.9,3165.708900224469
14.0,3202.1849719254265
14.100000000000001,3234.8260168451457
14.200000000000001,3165.8515199531994
14.3,3136.9677788718427
14.4,3194.535693697146
14.5,3140.0219132345233
14.600000000000001,3214.1298856078056
14.700000000000001,3158.1011305696734
14.8,3171.133283958519
14.9,3150.9639245203257
15.0,3252.1477482896908
15.100000000000001,3173.977756067082
