relative_time_s,power_total_W
0.0,4843.139000000001
0.1,4360.97961429807
0.2,4186.624860786416
0.30000000000000004,4136.351558570618
0.4,4215.3601783505965
0.5,4249.775431863075
0.6000000000000001,4167.660803702327
0.7000000000000001,4368.451116205591
0.8,4480.855603156781
0.9,5176.009065914794
1.0,5495.123270293068
1.1,5509.608447433759
1.2000000000000002,5724.617821573837
1.3,5743.502127289884
1.4000000000000001,5640.267519782976
1.5,5622.604933217371
1.6,5430.734011643268
1.7000000000000002,5158.385891991221
1.8,5139.464613022229
1.9000000000000001,5307.910475144283
2.0,4648.564821054037
2.1,4451.111433684803
2.2,4729.853387826772
2.3000000000000003,4677.2056761991
2.4000000000000004,4321.991666615673
2.5,4441.856799677849
2.6,4270.126633997674
2.7,4211.06860860129
2.8000000000000003,4224.462442835016
2.9000000000000004,4195.288234477664
3.0,4188.882595453062
3.1,4302.94108785086
3.2,4424.342540876295
3.3000000000000003,4386.630565840396
3.4000000000000004,4865.382104491421
3.5,4908.055204376761
3.6,4286.000791149839
3.7,4131.792899346854
3.8000000000000003,4190.09586342477
3.9000000000000004,4564.514532601642
4.0,5112.462395195341
4.1000000000000005,5334.827993764655
4.2,5299.999858988894
4.3,4972.09326861564
4.4,4952.238982430649
4.5,4491.0602330011725
4.6000000000000005,4244.62259030969
4.7,4835.108969134945
4.800000000000001,5137.009443525628
4.9,4682.472689104294
5.0,4290.465976529178
5.1000000000000005,5214.852482267
5.2,4666.452967166893
5.300000000000001,4222.543016615874
5.4,4029.9876805949375
5.5,4822.545243623592
5.6000000000000005,5245.141874261696
5.7,5235.2646119002175
5.800000000000001,4662.993666724483
5.9,4429.867814069801
6.0,4218.446692723028
6.1000000000000005,4301.604331901126
6.2,4245.717561438622
6.300000000000001,4209.859634976196
6.4,4503.66312596271
6.5,4764.070180236853
6.6000000000000005,4410.472843528234
6.7,4378.962099516291
6.800000000000001,4407.376187098618
6.9,4264.625729015178
7.0,4226.97813317988
7.1000000000000005,4237.268533345406
7.2,4216.610668530348
7.300000000000001,4249.129077218584
7.4,4248.0604833984635
7.5,4173.446584396274
7.6000000000000005,4345.445872312067
7.7,4383.011015624966
7.800000000000001,4297.301396887587
7.9,4390.369249938286
8.0,4281.100573999633
8.1,4232.525998012781
8.200000000000001,4339.409769202251
8.3,4428.716979304084
8.4,4816.4536560880315
8.5,4967.109155528974
8.6,4634.144808427495
8.700000000000001,4306.73325537099
8.8,4189.1278160433285
8.9,4321.930639905642
9.0,4455.43478246573
9.1,4458.957645219862
9.200000000000001,4228.495440273065
9.3,4208.944502599149
9.4,4213.307795679017
9.5,4204.932539886817
9.600000000000001,4259.921875260379
9.700000000000001,4231.745325421459
9.8,4155.032398638953
9.9,4182.335104474177
10.0,4202.112272361186
10.100000000000001,4192.186001917447
10.200000000000001,4177.967270907141
10.3,4224.348399952822
10.4,4243.145419712208
10.5,4177.255956153958
10.600000000000001,4161.75925587449
10.700000000000001,4179.425790404297
10.8,4279.548288487356
10.9,4317.862496428154
11.0,4262.4037247019805
11.100000000000001,4234.222985070373
11.200000000000001,4278.52072681739
11.3,4277.910387611842
11.4,4300.485907416162
11.5,4234.465597640045
11.600000000000001,4187.521633938239
11.700000000000001,4172.146553773571
11.8,4197.537704212774
11.9,4291.6193144668
12.0,4325.307390991382
12.100000000000001,4337.805459337114
12.200000000000001,4293.5705561689265
12.3,4215.772399191288
12.4,4226.557592292149
12.5,4309.9226009078675
12.600000000000001,4219.943527771553
12.700000000000001,4162.620445516847
12.8,4174.336176782489
12.9,4207.226399070683
13.0,4281.080148526742
13.100000000000001,4259.064655548511
13.200000000000001,4212.569871991879
13.3,4247.543657048973
13.4,4224.274735036862
13.5,4188.110064582385
13.600000000000001,4182.866679640569
13.700000000000001,4187.556048656944
13.8,4231.078540602431
13.9,4232.23767046803
14.0,4207.70580444868
14.100000000000001,4234.257998583667
14.200000000000001,4197.837955243831
14.3,4176.782466099547
14.4,4239.016205486164
14.5,4258.16957567858
14.600000000000001,4213.464952506403
14.700000000000001,4207.006809292262
14.8,4221.949380117761
14.9,4264.151611626388
15.0,4271.278366471201
15.100000000000001,4211.2173906629605
15.200000000000001,4227.302594127614
15.3,4229.232834135403
15.4,4246.391336806438
15.5,4227.445803871577
15.600000000000001,4215.7902040707595
15.700000000000001,4380.718606778646
15.8,4332.395362663017
15.9,4204.21158256831
16.0,4209.00926259016
16.1,4248.98470529461
16.2,4360.509648040259
16.3,4412.502901343881
16.400000000000002,4596.442544058147
16.5,4414.468549971049
16.6,4262.008550575463
16.7,4190.120593116367
16.8,4131.164863082998
16.900000000000002,4344.046533150817
17.0,4321.993979033876
17.1,4429.819681401139
17.2,4296.583429813925
17.3,4247.195099275389
17.400000000000002,4420.097068215041
17.5,4341.048791802579
17.6,4473.383634785929
17.7,4565.941001226112
17.8,4367.996761709741
17.900000000000002,4276.838146146185
18.0,4470.542744052058
18.1,4379.398589758163
18.2,4428.14030628081
18.3,4534.216792218889
18.400000000000002,4889.125799151258
18.5,4753.444927714117
18.6,4346.1983728025425
18.7,4121.722732826913
18.8,4610.852417798404
18.900000000000002,4567.0706373926105
19.0,4255.936362480074
19.1,4198.3996538148285
19.200000000000003,4232.709558229066
19.3,4082.834070626415
19.400000000000002,4731.203494278109
19.5,5083.022509924559
19.6,5291.730686517587
19.700000000000003,5498.335691654019
19.8,5500.342680506966
19.900000000000002,5479.324845351392
20.0,5444.853869974957
20.1,5322.390539214783
20.200000000000003,4602.531270578225
20.3,4249.8387424810035
20.400000000000002,4299.686583013959
20.5,4272.652604166667
20.6,4206.152043134132
20.700000000000003,4234.591692291235
20.8,4234.879263738997
20.900000000000002,4272.953753586205
21.0,4217.994770560356
21.1,4188.875316292292
21.200000000000003,4212.659308190104
21.3,4243.930643655505
21.400000000000002,4285.024899667595
21.5,4319.018723807209
21.6,4346.904048554688
21.700000000000003,4347.442444626276
21.8,4953.342128389733
21.900000000000002,5450.203346438115
22.0,5419.163443003076
22.1,5419.493173953656
22.200000000000003,5452.293302839333
22.3,5381.405868195465
22.400000000000002,4744.344560170688
22.5,4565.687847884517
22.6,4588.47671601069
22.700000000000003,4390.9527559824
22.8,4314.675756062704
22.900000000000002,4472.602060976318
23.0,4610.627071978289
23.1,4505.225612500503
23.200000000000003,4592.0436191775025
23.3,4374.90936841839
23.400000000000002,4238.198016695105
23.5,4336.004205182705
23.6,4335.4595866588825
23.700000000000003,4312.627807663877
23.8,4385.705330537494
23.900000000000002,5033.061866761047
24.0,5453.44733799726
24.1,5431.167873017415
24.200000000000003,5359.680698203105
24.3,5416.822886074159
24.400000000000002,5370.046645260365
24.5,5327.767825774906
24.6,5352.395578837059
24.700000000000003,4956.553652505419
24.8,4470.426048374181
24.900000000000002,4266.405220590904
25.0,4269.506977723238
25.1,4472.720863820108
25.200000000000003,4846.47492813694
25.3,4714.659805764662
25.400000000000002,4364.880787139092
25.5,4465.7910674904815
25.6,4719.101871450708
25.700000000000003,4509.224374715292
25.8,4273.7171190798545
25.900000000000002,4232.6973712489735
26.0,4227.388211205786
26.1,4275.584426208399
26.200000000000003,4279.218173900299
26.3,4228.780267795487
26.400000000000002,4242.149783731234
26.5,4287.975448133304
26.6,4272.617098664919
26.700000000000003,4274.212330674452
26.8,4368.294247559206
26.900000000000002,4508.285290028072
27.0,4672.408032447991
27.1,4939.43688323485
27.200000000000003,4632.52405849272
27.3,4291.045751066811
27.400000000000002,4355.229934366201
27.5,4348.801523962027
27.6,4265.099607313329
27.700000000000003,4411.418834321506
27.8,4414.661627233408
27.900000000000002,4287.580841995506
28.0,4352.269016879688
28.1,4346.771596995804
28.200000000000003,4336.11343399345
28.3,4279.045545578233
28.400000000000002,4264.141284582925
28.5,4247.887690792985
28.6,4391.001408069029
28.700000000000003,4497.159307129018
28.8,4643.179095019517
28.900000000000002,4592.755642285249
29.0,4328.945764182235
29.1,4260.954708458809
29.200000000000003,4253.086483038694
29.3,4537.132775348972
29.400000000000002,4671.958504027942
29.5,4504.197959553935
29.6,4676.604215219583
29.700000000000003,4598.757306040446
29.8,4284.229487323607
29.900000000000002,4242.889816091639
30.0,4279.84343869126
30.1,4222.084455956841
30.200000000000003,4228.794524058876
30.3,4291.546772536535
30.400000000000002,4289.72298418834
30.5,4421.93891409815
30.6,4385.946602525809
30.700000000000003,4225.795311827444
30.8,4268.825703530047
30.900000000000002,4360.020772161395
31.0,4370.224598444559
31.1,4405.654537264696
31.200000000000003,4347.368572376486
31.3,4294.196568123298
31.400000000000002,4318.878656715514
31.5,4252.793356580502
31.6,4221.214554014526
31.700000000000003,4260.9628346175305
31.8,4290.617568881147
31.900000000000002,4220.08562571945
32.0,4227.861916266604
32.1,4269.973893159138
32.2,4383.014011864902
32.300000000000004,4376.892050912599
32.4,4225.99843034546
32.5,4218.681303853028
32.6,4227.715199623526
32.7,4253.635795676719
32.800000000000004,4298.4829219979465
32.9,4397.486201778542
33.0,4393.390417296135
33.1,4272.268834375989
33.2,4238.558195580253
33.300000000000004,4251.964692609582
33.4,4265.152316376158
33.5,4539.511762986015
33.6,4660.298967553164
33.7,4374.381774486306
33.800000000000004,4233.89094761712
33.9,4270.428535206736
34.0,4377.230965789379
34.1,4376.84929714472
34.2,4291.324432690145
34.300000000000004,4266.075221882855
34.4,4224.983223041146
34.5,4226.736050401265
34.6,4229.859128539736
34.7,4211.395298989928
34.800000000000004,4209.795968441319
34.9,4298.332585232009
35.0,4310.870356632242
35.1,4264.108673574876
35.2,4347.778031019105
35.300000000000004,4431.931587968862
35.4,4377.551738487458
35.5,4369.8085573437675
35.6,4399.313120264869
35.7,4321.510035216349
35.800000000000004,4262.4028224903195
35.9,4285.578672278166
36.0,4318.371136575927
36.1,4826.506277811029
36.2,5374.003609364229
36.300000000000004,5367.60615057627
36.4,5389.682328442887
36.5,4951.661832359144
36.6,4429.511720953483
36.7,4292.478888412207
36.800000000000004,4217.604291159338
36.9,4273.130543168674
37.0,4275.79089047905
37.1,4273.934110463446
37.2,4270.702945858551
37.300000000000004,4243.12915517975
37.4,4249.924995923473
37.5,4274.871172374272
37.6,4261.589986340923
37.7,4273.371786142693
37.800000000000004,4281.975834405848
37.9,4353.171724743898
38.0,4522.425389959062
38.1,4422.092947167703
38.2,4309.2556188551325
38.300000000000004,4548.8402245018415
38.400000000000006,4536.387352301278
38.5,4315.0746211905325
38.6,4452.6476526289
38.7,4484.183148325506
38.800000000000004,4298.259906936177
38.900000000000006,4247.005013199513
39.0,4282.745919978841
39.1,4683.068932181826
39.2,5090.42488785793
39.300000000000004,4775.4070940480115
39.400000000000006,4477.611530710219
39.5,5001.961580307571
39.6,5451.264262216397
39.7,5510.576785126488
39.800000000000004,5495.460840088919
39.900000000000006,5426.0630776393355
40.0,5495.4961918019735
40.1,5542.644810104871
40.2,5080.398762569851
40.300000000000004,4513.321751932798
40.400000000000006,4312.293739961577
40.5,4212.899856810627
40.6,4252.753457810713
40.7,4470.8893808558305
40.800000000000004,4865.506814244202
40.900000000000006,5028.904651115661
41.0,4665.04909903998
41.1,4292.632130028545
41.2,4241.624489346593
41.300000000000004,4280.5056523259245
41.400000000000006,4315.702261355899
41.5,4281.743238514621
41.6,4398.399756546358
41.7,4580.484251637779
41.800000000000004,4565.360772962985
41.900000000000006,4455.380533058986
42.0,4490.054220223515
42.1,4834.888999600637
42.2,4720.111977113299
42.300000000000004,4279.41363326423
42.400000000000006,4346.656220893467
42.5,4344.325100406277
42.6,4301.752710704662
42.7,4810.9223323742035
42.800000000000004,5260.9203099336555
42.900000000000006,4849.130205191093
43.0,4352.032037109933
43.1,4343.844765570504
43.2,4780.8240436507995
43.300000000000004,5148.025604592281
43.400000000000006,4868.511904044759
43.5,4577.821978516505
43.6,4562.463674912073
43.7,4806.609514553504
43.800000000000004,5034.590965911439
43.900000000000006,4544.8089825967845
44.0,4256.785485407235
44.1,4287.718390979861
44.2,4205.397814467052
44.300000000000004,4221.764652567947
44.400000000000006,4813.9816267997385
44.5,5337.82332923967
44.6,5138.989720513239
44.7,4786.498826491087
44.800000000000004,4410.140049104538
44.900000000000006,4305.915912264375
45.0,4389.094565348131
45.1,4348.608927948507
45.2,4208.939463428042
45.300000000000004,4201.710162117024
45.400000000000006,4336.322259379247
45.5,4749.636497826875
45.6,4867.2021959320555
45.7,4441.001753712851
45.800000000000004,4177.620150821242
45.900000000000006,4229.852150192776
46.0,4360.143104858847
46.1,4677.694246589804
46.2,4967.301039132932
46.300000000000004,4900.090177374166
46.400000000000006,4552.1828043177475
46.5,4243.368871653371
46.6,4241.825847430261
46.7,4245.641996322879
46.800000000000004,4529.908875341768
46.900000000000006,4814.560862279892
47.0,4601.256989734988
47.1,4304.392534347141
47.2,4208.842940227507
47.300000000000004,4232.925352913762
47.400000000000006,4248.549459053647
47.5,4219.386585698695
47.6,4217.504077501233
47.7,4314.210535729525
47.800000000000004,4663.5906816959405
47.900000000000006,4883.312647650517
48.0,5002.778185371747
48.1,5100.562154925438
48.2,5042.052557549914
48.300000000000004,4981.846577796081
48.400000000000006,4496.056612292659
48.5,4191.643407654695
48.6,4200.098453774888
48.7,4206.5239003305005
48.800000000000004,4246.692376943352
48.900000000000006,4250.482425640925
49.0,4213.178380800675
49.1,4256.178972377264
49.2,4280.260544243566
49.300000000000004,4249.7308718537115
49.400000000000006,4296.712359316118
49.5,4292.695250111996
49.6,4535.3880999349585
49.7,4902.116731485566
49.800000000000004,4717.8822392982765
49.900000000000006,4396.402099372095
50.0,4231.429847612353
50.1,4216.075423361412
50.2,4365.357813041042
50.300000000000004,4829.253359050689
50.400000000000006,5238.791370485088
50.5,5243.413456904296
50.6,5176.145466767379
50.7,5127.731304878367
50.800000000000004,4884.912807074108
50.900000000000006,4397.308068102713
51.0,4326.988811637543
51.1,4921.648327883082
51.2,5341.937869056064
51.300000000000004,5359.276276983277
51.400000000000006,5195.197462716453
51.5,4585.705444963376
51.6,4523.297963040846
51.7,5179.196956784452
51.800000000000004,5549.8343604578085
51.900000000000006,5565.351884018756
52.0,5501.083436378886
52.1,5520.273984130046
52.2,5424.457825245428
52.300000000000004,5311.918466690648
52.400000000000006,5069.892318551609
52.5,4564.2261664680955
52.6,4207.672425212312
52.7,4223.899864583767
52.800000000000004,4537.77179706624
52.900000000000006,4920.658453715267
53.0,4543.149576218968
53.1,4305.366738916043
53.2,4336.956873367181
53.300000000000004,4244.3100422837515
53.400000000000006,4379.42922562951
53.5,4436.016471028495
53.6,4225.71670313827
53.7,4214.625884251813
53.800000000000004,4253.120741938319
53.900000000000006,4283.31268328829
54.0,4260.6891150835545
54.1,4350.770458408294
54.2,4390.369470524712
54.300000000000004,4326.762487663989
54.400000000000006,4301.794674341692
54.5,4424.484927298982
54.6,4426.083189185109
54.7,4403.238902078058
54.800000000000004,4515.853784038879
54.900000000000006,4684.6293973083675
55.0,4262.027571528308
55.1,4218.87194403605
55.2,4258.7763542278135
55.300000000000004,4234.390640681414
55.400000000000006,4262.984848160133
55.5,4530.5330943611125
55.6,5085.548475809681
55.7,4803.253133236091
55.800000000000004,4362.243354637479
55.900000000000006,4370.235089693128
56.0,4249.9538571237945
56.1,4232.508106122773
56.2,4293.173535995765
56.300000000000004,4246.828388688921
56.400000000000006,4220.041400078151
56.5,4243.297917302495
56.6,4305.807031512576
56.7,4200.941489143432
56.800000000000004,4341.341369311138
56.900000000000006,4442.208187830596
57.0,4266.213772217774
57.1,4279.934583190884
57.2,4342.552267735904
57.300000000000004,4663.366634904842
57.400000000000006,5152.734587453393
57.5,5007.092087437748
57.6,4498.8539662404455
57.7,4269.572432570742
57.800000000000004,4579.285437177571
57.900000000000006,5140.447352270743
58.0,5240.16479367031
58.1,4891.924679114422
58.2,4569.677088087525
58.300000000000004,4633.616825669635
58.400000000000006,4703.670251245314
58.5,4821.317699009207
58.6,4407.555163599405
58.7,4326.88717843471
58.800000000000004,4315.093648378867
58.900000000000006,4306.586788028013
59.0,4289.141128067655
59.1,4257.4992946937255
59.2,4274.988467629511
59.300000000000004,4316.115836407004
59.400000000000006,4298.409366289617
59.5,4431.647052541407
59.6,4612.493181730402
59.7,4412.168884491268
59.800000000000004,4593.45546629339
59.900000000000006,5269.543594228691
60.0,5529.344549583724
60.1,5584.037173151596
60.2,5467.305995139412
60.300000000000004,5502.007375254137
60.400000000000006,5555.855867996488
60.5,5598.523795054544
60.6,5245.1194968183645
60.7,4515.791252630585
60.800000000000004,4236.756141276407
60.900000000000006,4349.697562491871
61.0,4468.0428110433595
61.1,4678.522852507877
61.2,4589.693020416834
61.300000000000004,4283.513164927232
61.400000000000006,4373.6171334094315
61.5,4467.111309548206
61.6,4395.429994232692
61.7,4278.543091734277
61.800000000000004,4304.307303949109
61.900000000000006,4439.341512769415
62.0,4399.5813441554565
62.1,4260.453853721956
62.2,4288.3888796053925
62.300000000000004,4256.630235500169
62.400000000000006,4280.170105799652
62.5,4266.576965886995
62.6,4311.911804172417
62.7,4324.407589743121
62.800000000000004,4221.460598866698
62.900000000000006,4231.582559663164
63.0,4361.4499725050455
63.1,4763.19866477086
63.2,5015.762319855493
63.300000000000004,4565.087600776301
63.400000000000006,4251.616646424498
63.5,4183.042144749132
63.6,4253.9616038974345
63.7,4372.097795222842
63.800000000000004,4264.477373654981
63.900000000000006,4207.226856040212
64.0,4257.221635925407
64.10000000000001,4185.569306399183
64.2,4222.487855976613
64.3,4327.529186487191
64.4,4350.091992555462
64.5,4249.747308509422
64.60000000000001,4260.261788579958
64.7,4226.005620094316
64.8,4251.548570922585
64.9,4231.009369669073
65.0,4283.439874519269
65.10000000000001,4278.830051835382
