relative_time_s,power_total_W
0.0,4504.634
0.1,4559.042444891998
0.2,4021.538932517133
0.30000000000000004,3222.9509426222635
0.4,3237.7189068839803
0.5,3233.78033618956
0.6000000000000001,3419.6434378562058
0.7000000000000001,3802.5975666678587
0.8,3658.3961137810907
0.9,3254.4540674733303
1.0,3256.8881876845217
1.1,3264.722556905048
1.2000000000000002,3411.06955233518
1.3,3999.7144567111545
1.4000000000000001,3997.965636836347
1.5,3330.3336420200826
1.6,3473.2257181828368
1.7000000000000002,3432.3988363145063
1.8,3211.259672683824
1.9000000000000001,3252.677305054674
2.0,3791.680837755019
2.1,4425.321002421903
2.2,4660.976894901684
2.3000000000000003,4179.747517027742
2.4000000000000004,3851.5648925286046
2.5,4347.795872490418
2.6,3753.9311626562994
2.7,3546.6437538322975
2.8000000000000003,3756.859763931317
2.9000000000000004,3782.4573420074917
3.0,3565.2379816590933
3.1,3219.8306642850675
3.2,3198.661986648907
3.3000000000000003,3991.2684240116528
3.4000000000000004,5131.004558616434
3.5,5182.907912852541
3.6,5248.73745279878
3.7,5350.718634732547
3.8000000000000003,4876.597290551701
3.9000000000000004,3865.8243017649584
4.0,3253.0982401712804
4.1000000000000005,3247.886967696938
4.2,3259.45707306763
4.3,3253.441336624387
4.4,3235.519198964886
4.5,3240.3230398820956
4.6000000000000005,3253.5327678276885
4.7,3244.676625419504
4.800000000000001,3255.3898999787925
4.9,3248.392441126052
5.0,3114.959083137741
5.1000000000000005,3065.683172594744
5.2,3255.6063239641144
5.300000000000001,3261.9907889921724
5.4,3241.0945203844954
5.5,3234.2925326345185
5.6000000000000005,3252.9184416669445
5.7,3676.2161627246774
5.800000000000001,4586.593623081327
5.9,4990.315165222489
6.0,4312.450620464186
6.1000000000000005,3980.0288550368127
6.2,5229.768771531512
6.300000000000001,5427.941453712969
6.4,4600.632423724939
6.5,3476.0988451297594
6.6000000000000005,3219.3250484776995
6.7,3227.671842270483
6.800000000000001,3230.3205087083957
6.9,3248.384924493701
7.0,3275.6935761670675
7.1000000000000005,3277.8562075260566
7.2,3264.4378275435947
7.300000000000001,3267.372001277215
7.4,3252.1850024729365
7.5,3574.3539140170033
7.6000000000000005,3810.2199689042413
7.7,3332.810567712111
7.800000000000001,3246.026175735711
7.9,3234.280520945993
8.0,3246.105797223493
8.1,3250.7964550327288
8.200000000000001,3245.038189119763
8.3,3240.831204986382
8.4,3266.9669132041668
8.5,3252.4962554430585
8.6,3249.587979326746
8.700000000000001,3256.7899794091436
8.8,3260.7928033374396
8.9,3263.084286537247
9.0,3385.210168364866
9.1,3479.2039196035876
9.200000000000001,3255.6331666381516
9.3,3243.674925847751
9.4,3244.7058258755856
9.5,3242.116647004017
9.600000000000001,3231.591694710756
9.700000000000001,3252.267302586368
9.8,3257.9702733590843
9.9,3248.3662615252642
10.0,3254.3299869634734
10.100000000000001,3306.477315519635
10.200000000000001,3362.720305289694
10.3,3255.125070747859
10.4,3244.639411105604
10.5,3226.3301723029485
10.600000000000001,3242.9757600086728
10.700000000000001,3238.782052014802
10.8,3227.324998619848
10.9,3236.9058214029897
11.0,3249.6759675525363
11.100000000000001,3241.254686469176
11.200000000000001,3253.6699126198873
11.3,3231.1536198454473
11.4,3300.657478996243
11.5,4060.5882038650334
11.600000000000001,5126.59245831822
11.700000000000001,4405.311533874699
11.8,3262.050905284227
11.9,3250.573623885775
12.0,3250.246006533845
12.100000000000001,3268.250598247178
12.200000000000001,3283.4051045840188
12.3,3275.7633697258166
12.4,3271.8051907635413
12.5,3267.770793988972
12.600000000000001,3262.8622076227653
12.700000000000001,3666.8522580720455
12.8,4448.896694083111
12.9,4123.286795165186
13.0,3273.009985645659
13.100000000000001,3578.682726401134
13.200000000000001,3858.7584149604595
13.3,3292.640027027465
13.4,3262.9503717545467
13.5,3257.857291014457
13.600000000000001,3258.177220254347
13.700000000000001,3273.6886641014335
13.8,3266.484667875099
13.9,3245.971039829484
14.0,3237.4681421831324
14.100000000000001,3261.5168287583133
14.200000000000001,3273.0285389429546
14.3,3285.3940395221875
14.4,3262.7956943326362
14.5,3253.4832680293475
14.600000000000001,3251.141295684374
14.700000000000001,3259.1331854064897
14.8,3256.8331592259524
14.9,3261.589766194941
15.0,3244.7562815425713
